filename,artist,genre,description,phash,width,height,genre_count,subset,exists
Impressionism/claude-monet_camille-on-the-beach-1871.jpg,Claude Monet,['Impressionism'],camille-on-the-beach-1871,ce4ff1b29b4ecc00,1382,2872,1,test,True
Impressionism/auguste-rodin_untitled(6).jpg,Auguste Rodin,['Impressionism'],untitled(6),cacb0b6b690b32d6,1842,1382,1,train,True
Realism/theodore-rousseau_edge-of-the-loire-1855.jpg,Theodore Rousseau,['Realism'],edge-of-the-loire-1855,98ee4341bb3f9c30,2078,1382,1,test,True
Impressionism/claude-monet_the-port-of-london.jpg,Claude Monet,['Impressionism'],the-port-of-london,daa0292eda1c37e9,2165,1382,1,test,True
Realism/vasily-sadovnikov_illumination-on-the-moika-embankment-in-st-petersburg-1856.jpg,Vasily Sadovnikov,['Realism'],illumination-on-the-moika-embankment-in-st-petersburg-1856,c5fe60c63ac06cb5,1975,1382,1,train,True
Realism/arkhip-kuindzhi_sunrise.jpg,Arkhip Kuindzhi,['Realism'],sunrise,818f7d3f87499642,1382,2362,1,test,True
Realism/ivan-shishkin_oaks-1.jpg,Ivan Shishkin,['Realism'],oaks-1,8ceed74c8a4cd41d,2288,1381,1,test,True
Art_Nouveau_Modern/felix-vallotton_portrait-of-french-poet-jules-laforgue-1898.jpg,Felix Vallotton,['Art Nouveau Modern'],portrait-of-french-poet-jules-laforgue-1898,ea61b195bcc6c2c3,1382,1573,1,train,True
Post_Impressionism/pablo-picasso_woman-at-a-fountain-1901.jpg,Pablo Picasso,['Post Impressionism'],woman-at-a-fountain-1901,a787d88ecca581dc,1382,1697,1,train,True
Minimalism/andrei-cadere_untitled-bar.jpg,Andrei Cadere,['Minimalism'],untitled-bar,fb42ce18f286fc03,1382,1514,1,train,True
Impressionism/john-singer-sargent_simplon-pass-the-lesson-1911.jpg,John Singer Sargent,['Impressionism'],simplon-pass-the-lesson-1911,e483de290a779a4e,1661,1382,1,train,True
Mannerism_Late_Renaissance/maerten-van-heemskerck_man-of-sorrows.jpg,Maerten Van Heemskerck,['Mannerism Late Renaissance'],man-of-sorrows,cc91a5cd1e6233d9,1382,1657,1,train,True
Romanticism/orest-kiprensky_alexander-i-1825.jpg,Orest Kiprensky,['Romanticism'],alexander-i-1825,b839c7671c9862e5,1382,1708,1,train,True
Northern_Renaissance/lucas-cranach-the-elder_the-martyrdom-of-st-barbara.jpg,Lucas Cranach The Elder,['Northern Renaissance'],the-martyrdom-of-st-barbara,c8f8f1d68e31061f,1382,1625,1,train,True
Art_Nouveau_Modern/sergey-solomko_escape.jpg,Sergey Solomko,['Art Nouveau Modern'],escape,db6aa0c70ba8653d,1382,1794,1,test,True
Impressionism/camille-pissarro_eragny-sunset-1890.jpg,Camille Pissarro,['Impressionism'],eragny-sunset-1890,b6c817c2658e61bd,1873,1382,1,train,True
Realism/vasily-polenov_was-filled-with-wisdom.jpg,Vasily Polenov,['Realism'],was-filled-with-wisdom,969ee78d24a509f1,1714,1382,1,train,True
Post_Impressionism/albert-marquet_view-of-agay-1905.jpg,Albert Marquet,['Post Impressionism'],view-of-agay-1905,9c9bc014674fe786,1720,1382,1,train,True
Pop_Art/walter-battiss_the-apple.jpg,Walter Battiss,['Pop Art'],the-apple,f999c069e134867e,1385,1382,1,test,True
Baroque/joseph-wright_an-academy-by-lamplight.jpg,Joseph Wright,['Baroque'],an-academy-by-lamplight,c89c36638d9c1f66,1382,1762,1,test,True
Realism/vasily-vereshchagin_japanese-priest-1904.jpg,Vasily Vereshchagin,['Realism'],japanese-priest-1904,cb66341b21dacf8c,1382,1914,1,train,True
Realism/winslow-homer_rainy-day-in-camp-also-known-as-camp-near-yorktown.jpg,Winslow Homer,['Realism'],rainy-day-in-camp-also-known-as-camp-near-yorktown,87e006a7f82caf93,2537,1382,1,train,True
Expressionism/bela-kadar_three-nudes-1916.jpg,Bela Kadar,['Expressionism'],three-nudes-1916,9448fd354b1979d1,1678,1382,1,train,True
Pop_Art/andy-warhol_yellow-candy-box.jpg,Andy Warhol,['Pop Art'],yellow-candy-box,d786e87ba1948c33,1382,1826,1,train,True
Expressionism/balthus_larchant-1939.jpg,Balthus,['Expressionism'],larchant-1939,d4833d5e81fd4e30,1736,1382,1,train,True
Romanticism/gustave-dore_they-heard-and-were-abashed-and-up-they-sprung.jpg,Gustave Dore,['Romanticism'],they-heard-and-were-abashed-and-up-they-sprung,95f1331accad3652,1382,1740,1,train,True
High_Renaissance/giorgione_the-judgement-of-solomon-1505(2).jpg,Giorgione,['High Renaissance'],the-judgement-of-solomon-1505(2),fef6f849434052e2,1382,1677,1,test,True
Northern_Renaissance/hans-baldung_standing-witch-with-monster-1515.jpg,Hans Baldung,['Northern Renaissance'],standing-witch-with-monster-1515,ef05ba55aa55aa50,1382,1967,1,test,True
Minimalism/jean-degottex_bris-signe.jpg,Jean Degottex,['Minimalism'],bris-signe,e23b1f101e641f1f,2574,1382,1,train,True
Realism/gustave-courbet_sleeping-nude.jpg,Gustave Courbet,['Realism'],sleeping-nude,cc4dc7b276291d86,1749,1382,1,test,True
Realism/nikolai-ge_portrait-of-a-n-pypin.jpg,Nikolai Ge,['Realism'],portrait-of-a-n-pypin,f4d05b2bdd888c74,1382,1762,1,train,True
Expressionism/oskar-kokoschka_not_detected_235935.jpg,Oskar Kokoschka,['Expressionism'],not_detected_235935,de38b1c1c1ca4f33,1382,1856,1,train,True
Post_Impressionism/pierre-bonnard_the-washing-1900.jpg,Pierre Bonnard,['Post Impressionism'],the-washing-1900,a86b95d4c8b628eb,1382,2209,1,test,True
Minimalism/enrico-castellani_no-827-1963.jpg,Enrico Castellani,['Minimalism'],no-827-1963,c06e0b3f3ebd68c0,1382,1774,1,train,True
Mannerism_Late_Renaissance/tintoretto_tintoretto-at-the-deathbed-of-his-daughter.jpg,Tintoretto,['Mannerism Late Renaissance'],tintoretto-at-the-deathbed-of-his-daughter,d66748256dd63685,1830,1381,1,train,True
Art_Nouveau_Modern/ivan-bilibin_boyar-costume-design-for-the-opera-boris-godunov-by-modest-mussorgsky-1(1).jpg,Ivan Bilibin,['Art Nouveau Modern'],boyar-costume-design-for-the-opera-boris-godunov-by-modest-mussorgsky-1(1),a5d2d2f04b2d3d2c,1382,2172,1,train,True
Realism/vincent-van-gogh_sorrow-1882-2.jpg,Vincent Van Gogh,['Realism'],sorrow-1882-2,b6b0386c29a36797,1382,2098,1,train,True
Northern_Renaissance/joachim-patinir_st-jerome-in-the-desert.jpg,Joachim Patinir,['Northern Renaissance'],st-jerome-in-the-desert,e8e4961c3838b9e7,2492,1382,1,train,True
Romanticism/viktor-vasnetsov_alyonushka-1881.jpg,Viktor Vasnetsov,['Romanticism'],alyonushka-1881,c3dfdbd29cc83120,1382,1968,1,train,True
Abstract_Expressionism/mark-tobey_geography-of-phantasy-1948.jpg,Mark Tobey,['Abstract Expressionism'],geography-of-phantasy-1948,c0b01fff4e9034e9,1809,1382,1,test,True
Romanticism/pierre-paul-prudhon_the-dream-of-happiness-1819.jpg,Pierre Paul Prudhon,['Romanticism'],the-dream-of-happiness-1819,94c94b97e41b33b4,1870,1382,1,train,True
Realism/salvador-dali_portrait-of-mrs-luther-greene.jpg,Salvador Dali,['Realism'],portrait-of-mrs-luther-greene,d0b443cf3c993137,1382,1677,1,test,True
Post_Impressionism/vincent-van-gogh_country-road-1890(1).jpg,Vincent Van Gogh,['Post Impressionism'],country-road-1890(1),b6c9922a684957dd,1985,1382,1,train,True
Impressionism/gustave-caillebotte_portrait-of-jean-daurelle.jpg,Gustave Caillebotte,['Impressionism'],portrait-of-jean-daurelle,b9e6060de6cb053e,1382,1679,1,train,True
Impressionism/ipolit-strambu_vase-with-roses-and-chrysanthemums-1911.jpg,Ipolit Strambu,['Impressionism'],vase-with-roses-and-chrysanthemums-1911,cc43a73e9f08e0ec,1382,2132,1,test,True
Realism/constantin-guys_parisienne-seen-from-the-back-1855.jpg,Constantin Guys,['Realism'],parisienne-seen-from-the-back-1855,aae1951aed3c628d,1382,1796,1,train,True
Minimalism/richard-serra_untitled-14-part-roller-drawing-1973.jpg,Richard Serra,['Minimalism'],untitled-14-part-roller-drawing-1973,bb9fc4bdc4c6c0c0,2032,1382,1,test,True
Minimalism/park-seo-bo_ecriture-no-37-75-76-1976.jpg,Park Seo Bo,['Minimalism'],ecriture-no-37-75-76-1976,8f708707f41ef40b,2086,1382,1,test,True
Realism/vasily-surikov_study-to-boyarynya-morozova-5.jpg,Vasily Surikov,['Realism'],study-to-boyarynya-morozova-5,a9cd853a4a4db696,1932,1382,1,train,True
Impressionism/willard-metcalf_may-pastoral.jpg,Willard Metcalf,['Impressionism'],may-pastoral,daeb853609dae285,1520,1382,1,train,True
Realism/gustave-courbet_the-angry-sea.jpg,Gustave Courbet,['Realism'],the-angry-sea,d9acb2f219c99d82,2249,1381,1,train,True
Realism/thomas-eakins_portrait-1.jpg,Thomas Eakins,['Realism'],portrait-1,ec0771f394cc88d3,1382,1865,1,train,True
Realism/john-singer-sargent_a-rose-trellis-roses-at-oxfordshire.jpg,John Singer Sargent,['Realism'],a-rose-trellis-roses-at-oxfordshire,ecd657a1311216be,1382,2183,1,train,True
Art_Nouveau_Modern/aubrey-beardsley_no-1.jpg,Aubrey Beardsley,['Art Nouveau Modern'],no-1,a284cf6a353794d9,1382,1790,1,test,True
Impressionism/winston-churchill_a-room-at-breccles-norfolk-1920(1).jpg,Winston Churchill,['Impressionism'],a-room-at-breccles-norfolk-1920(1),ddc49bd094f46929,1382,1556,1,test,True
Baroque/giovanni-paolo-panini_picture-gallery-with-views-of-modern-rome-1758.jpg,Giovanni Paolo Panini,['Baroque'],picture-gallery-with-views-of-modern-rome-1758,80631cff1f391e07,1783,1382,1,train,True
Romanticism/konstantin-makovsky_at-the-spinning-wheel.jpg,Konstantin Makovsky,['Romanticism'],at-the-spinning-wheel,e9b0b06cc9b137b8,1381,2370,1,test,True
Minimalism/piero-manzoni_achrome-1960-2.jpg,Piero Manzoni,['Minimalism'],achrome-1960-2,81c03a6f3d7a3c6a,1382,1795,1,train,True
Early_Renaissance/sandro-botticelli_three-miracles-of-st-zenobius-1505(1).jpg,Sandro Botticelli,['Early Renaissance'],three-miracles-of-st-zenobius-1505(1),ac8d1994362edb2d,3044,1382,1,train,True
Romanticism/sir-lawrence-alma-tadema_the-oleander.jpg,Sir Lawrence Alma Tadema,['Romanticism'],the-oleander,ea3e91c184c7c5b3,1382,1928,1,train,True
Baroque/pieter-de-hooch_at-the-linen-closet-1663.jpg,Pieter De Hooch,['Baroque'],at-the-linen-closet-1663,d57a81c492f9ce32,1500,1382,1,train,True
Impressionism/eugene-boudin_cows-in-the-pasture-1888.jpg,Eugene Boudin,['Impressionism'],cows-in-the-pasture-1888,d6bc67463ce31e80,1900,1382,1,train,True
Minimalism/agnes-martin_red-bird-1964.jpg,Agnes Martin,['Minimalism'],red-bird-1964,aba197d59783b442,1382,1402,1,train,True
Northern_Renaissance/lucas-cranach-the-elder_the-nymph-of-the-fountain-1534.jpg,Lucas Cranach The Elder,['Northern Renaissance'],the-nymph-of-the-fountain-1534,903796fa6eccc1a4,2209,1382,1,train,True
Realism/mary-cassatt_portrait-of-a-woman-1872.jpg,Mary Cassatt,['Realism'],portrait-of-a-woman-1872,8c7833e74c9cd1c6,1382,1697,1,train,True
Baroque/esaias-van-de-velde_ferry-boat-1622.jpg,Esaias Van De Velde,['Baroque'],ferry-boat-1622,cd873b6270e17478,2506,1382,1,train,True
Post_Impressionism/edouard-vuillard_chateau-of-fontainebleau-1919.jpg,Edouard Vuillard,['Post Impressionism'],chateau-of-fontainebleau-1919,cff8608ff0937448,1753,1382,1,test,True
Abstract_Expressionism/john-ferren_broken-blue-1958.jpg,John Ferren,['Abstract Expressionism'],broken-blue-1958,c0c1376e4c7c3f0d,1382,1754,1,train,True
Impressionism/john-singer-sargent_campo-dei-gesuiti.jpg,John Singer Sargent,['Impressionism'],campo-dei-gesuiti,a4859b2b69a476f2,1986,1382,1,train,True
Post_Impressionism/paul-cezanne_table-napkin-and-fruit.jpg,Paul Cezanne,['Post Impressionism'],table-napkin-and-fruit,c414cfe8039ff5c2,1685,1382,1,test,True
Romanticism/constantin-daniel-rosenthal_portrait-of-a-woman-1844.jpg,Constantin Daniel Rosenthal,['Romanticism'],portrait-of-a-woman-1844,c43b7da4427e6c91,1382,1763,1,train,True
Realism/camille-corot_the-walk-around-the-pond-1870.jpg,Camille Corot,['Realism'],the-walk-around-the-pond-1870,c5ee0ec9b822d1b3,1701,1382,1,train,True
Romanticism/george-stubbs_five-brood-mares.jpg,George Stubbs,['Romanticism'],five-brood-mares,a7f570ce13317c21,2611,1382,1,train,True
Early_Renaissance/carlo-crivelli_saint-paul-1473.jpg,Carlo Crivelli,['Early Renaissance'],saint-paul-1473,bea8f8b7ca2484b4,1382,5185,1,train,True
Art_Nouveau_Modern/raphael-kirchner_legendes-1903.jpg,Raphael Kirchner,['Art Nouveau Modern'],legendes-1903,9ef68495d04a57e1,1382,1418,1,train,True
Romanticism/cornelis-springer_janskerk-gouda-1863.jpg,Cornelis Springer,['Romanticism'],janskerk-gouda-1863,db9eb44572588e64,1382,1910,1,train,True
Realism/ilya-repin_study-of-an-old-man-1878.jpg,Ilya Repin,['Realism'],study-of-an-old-man-1878,9d6a2536322365e7,1382,1797,1,test,True
Impressionism/arthur-verona_birch-forest.jpg,Arthur Verona,['Impressionism'],birch-forest,cef231925a2cd25b,1382,1503,1,train,True
Romanticism/konstantin-makovsky_konstantin-and-olga-makovsky.jpg,Konstantin Makovsky,['Romanticism'],konstantin-and-olga-makovsky,c76c82d81be43f0b,1857,1382,1,test,True
Impressionism/eugene-boudin_deauville-docked-boats.jpg,Eugene Boudin,['Impressionism'],deauville-docked-boats,a6bcd922e65889e6,2247,1382,1,train,True
Naive_Art_Primitivism/boris-kustodiev_coachman-1923.jpg,Boris Kustodiev,['Naive Art Primitivism'],coachman-1923,ab789423dab6219d,2214,1382,1,train,True
Fauvism/pyotr-konchalovsky_portrait-of-p-denike-yuriev-and-a-pokrovsky-1913.jpg,Pyotr Konchalovsky,"['Fauvism', 'Cubism']",portrait-of-p-denike-yuriev-and-a-pokrovsky-1913,8f889a9c34774cd3,1382,1679,2,train,True
Realism/ivan-kramskoy_portrait-of-a-woman-1867.jpg,Ivan Kramskoy,['Realism'],portrait-of-a-woman-1867,bb69e8b4d47281d1,1382,1656,1,train,True
New_Realism/edward-hopper_prizewinning-world-war-i-patriotic-poster.jpg,Edward Hopper,['New Realism'],prizewinning-world-war-i-patriotic-poster,bcae8e14938d0bc7,1382,1840,1,test,True
Impressionism/edouard-manet_pinks-and-clematis-in-a-crystal-vase.jpg,Edouard Manet,['Impressionism'],pinks-and-clematis-in-a-crystal-vase,93748c47721cbb1b,1382,2362,1,train,True
Realism/camille-corot_rocks-in-a-glade.jpg,Camille Corot,['Realism'],rocks-in-a-glade,b4f2ebb5870aa548,1382,1911,1,test,True
Abstract_Expressionism/esteban-vicente_canto-ii-1995.jpg,Esteban Vicente,['Abstract Expressionism'],canto-ii-1995,81853a3c33c77673,1382,1629,1,train,True
Realism/ivan-shishkin_twilight-1883.jpg,Ivan Shishkin,['Realism'],twilight-1883,8e8b7367ac3111dc,1382,2172,1,train,True
Impressionism/gustave-caillebotte_boat-at-anchor-on-the-seine.jpg,Gustave Caillebotte,['Impressionism'],boat-at-anchor-on-the-seine,e4afdf90b15d0066,1382,1759,1,test,True
Fauvism/jean-metzinger_nu-nude-1906.jpg,Jean Metzinger,['Fauvism'],nu-nude-1906,d24a26574a6d79ca,1382,1882,1,train,True
Naive_Art_Primitivism/camille-bombois_la-gitana-1935.jpg,Camille Bombois,['Naive Art Primitivism'],la-gitana-1935,c83d277463913f70,1382,1705,1,train,True
Rococo/maurice-quentin-de-la-tour_antoine-gaspard-grimold-de-la-reyniere.jpg,Maurice Quentin De La Tour,['Rococo'],antoine-gaspard-grimold-de-la-reyniere,cc0d8e307323377b,1382,1834,1,train,True
Realism/ilya-repin_ivan-shishkin-at-a-meeting-of-the-academy-of-fine-arts-1895.jpg,Ilya Repin,['Realism'],ivan-shishkin-at-a-meeting-of-the-academy-of-fine-arts-1895,b67c89836664b13b,1382,1556,1,train,True
Romanticism/paul-cezanne_the-black-marble-clock.jpg,Paul Cezanne,['Romanticism'],the-black-marble-clock,c22fafdab053a341,1870,1382,1,train,True
Expressionism/menez_sem-t-tulo-1983-1.jpg,Menez,['Expressionism'],sem-t-tulo-1983-1,b9c609782776d18d,1704,1382,1,train,True
Impressionism/edgar-degas_a-grecian-dance-1890.jpg,Edgar Degas,['Impressionism'],a-grecian-dance-1890,fa9a9707450df04d,1382,1621,1,train,True
Realism/salvador-dali_the-prince-of-sleep-el-principe-de-ensueno-1979.jpg,Salvador Dali,['Realism'],the-prince-of-sleep-el-principe-de-ensueno-1979,b393c634d969e682,1382,1944,1,train,True
Impressionism/giovanni-boldini_lady-in-rose.jpg,Giovanni Boldini,['Impressionism'],lady-in-rose,809f7ec116ac93da,1382,1995,1,train,True
Baroque/rembrandt_lady-with-a-lap-dog.jpg,Rembrandt,['Baroque'],lady-with-a-lap-dog,8ece2464d39b7133,1382,1716,1,train,True
Baroque/gabriel-metsu_a-woman-drawing-wine-from-a-barrel.jpg,Gabriel Metsu,['Baroque'],a-woman-drawing-wine-from-a-barrel,d9652648d9f8648f,1382,1547,1,train,True
Early_Renaissance/benozzo-gozzoli_saint-ursula-with-angels-and-donor-detail.jpg,Benozzo Gozzoli,['Early Renaissance'],saint-ursula-with-angels-and-donor-detail,f91b60e40e3f4e25,1842,1382,1,test,True
Impressionism/berthe-morisot_portrait-of-berthe-morisot-and-her-daughter.jpg,Berthe Morisot,['Impressionism'],portrait-of-berthe-morisot-and-her-daughter,b8c0672f99988f63,1756,1382,1,train,True
Mannerism_Late_Renaissance/hans-von-aachen_allegorie-on-the-battle-of-elimb-r-1959.jpg,Hans Von Aachen,['Mannerism Late Renaissance'],allegorie-on-the-battle-of-elimb-r-1959,97883c4b0fdae0f2,1455,1382,1,train,True
Mannerism_Late_Renaissance/parmigianino_self-portrait-at-the-mirror.jpg,Parmigianino,['Mannerism Late Renaissance'],self-portrait-at-the-mirror,9c3441671e9e4ef8,1415,1382,1,test,True
Impressionism/camille-pissarro_jeanne-in-the-garden-pontoise.jpg,Camille Pissarro,['Impressionism'],jeanne-in-the-garden-pontoise,c8b3e6c19c24b733,1382,1685,1,train,True
Minimalism/denise-green_two-figures-1976.jpg,Denise Green,['Minimalism'],two-figures-1976,9da3236accd63233,1390,1382,1,train,True
Naive_Art_Primitivism/tarsila-do-amaral_e-f-c-b-estrada-de-ferro-central-do-brasil-1924.jpg,Tarsila Do Amaral,"['Naive Art Primitivism', 'Cubism']",e-f-c-b-estrada-de-ferro-central-do-brasil-1924,ade3a0a4f9944b87,1382,1570,2,train,True
Realism/boris-kustodiev_merchant-festivities.jpg,Boris Kustodiev,['Realism'],merchant-festivities,82a0c46fa536ddd6,1900,1382,1,train,True
Romanticism/william-turner_windsor-castle-from-the-thames.jpg,William Turner,['Romanticism'],windsor-castle-from-the-thames,84d996376a71c897,1811,1382,1,test,True
Baroque/guido-reni_not_detected_232245.jpg,Guido Reni,['Baroque'],not_detected_232245,c020bd133e6f83fc,1382,1689,1,test,True
Impressionism/auguste-rodin_portrait-of-a-man-1.jpg,Auguste Rodin,['Impressionism'],portrait-of-a-man-1,fae7881eb9c48338,1382,1817,1,train,True
Early_Renaissance/fra-angelico_view-of-the-chapel-vaulting-1449.jpg,Fra Angelico,['Early Renaissance'],view-of-the-chapel-vaulting-1449,d01a2fdafe221e61,1382,1618,1,test,True
Impressionism/frits-thaulow_cottage-by-a-canal-in-the-snow.jpg,Frits Thaulow,['Impressionism'],cottage-by-a-canal-in-the-snow,eb922bafc2c61538,1679,1382,1,train,True
Symbolism/gustav-klimt_water-nymphs-silverfish.jpg,Gustav Klimt,['Symbolism'],water-nymphs-silverfish,e8e7c438cec41733,1382,2260,1,train,True
Early_Renaissance/benozzo-gozzoli_st-augustine-leaving-his-mother-1465.jpg,Benozzo Gozzoli,['Early Renaissance'],st-augustine-leaving-his-mother-1465,8cae215c43bdf863,1382,2201,1,train,True
Expressionism/marie-laurencin_les-deux-espagnoles-1915.jpg,Marie Laurencin,['Expressionism'],les-deux-espagnoles-1915,c86475616e527d9a,1382,1686,1,test,True
Art_Nouveau_Modern/jacek-malczewski_three-heads-love.jpg,Jacek Malczewski,['Art Nouveau Modern'],three-heads-love,cfd8b5f2a64d102c,1382,1727,1,test,True
Early_Renaissance/domenico-ghirlandaio_madonna.jpg,Domenico Ghirlandaio,['Early Renaissance'],madonna,81b6baab6b789864,1382,2443,1,train,True
Expressionism/oskar-kokoschka_not_detected_235886.jpg,Oskar Kokoschka,['Expressionism'],not_detected_235886,97f2e2e5a4949263,1382,1730,1,train,True
Minimalism/richard-tuttle_consecutive-space-for-a-vertical-wall-1990.jpg,Richard Tuttle,"['Minimalism', 'Abstract Expressionism']",consecutive-space-for-a-vertical-wall-1990,b4f09acf71636530,1884,1382,2,train,True
Symbolism/harry-clarke_the-year-s-at-the-spring-1920-12.jpg,Harry Clarke,['Symbolism'],the-year-s-at-the-spring-1920-12,b231d3c2d8cd8d78,1382,1827,1,train,True
Baroque/adriaen-brouwer_the-smoker.jpg,Adriaen Brouwer,['Baroque'],the-smoker,8e29b33cc027db3c,1382,1898,1,test,True
Realism/pyotr-konchalovsky_still-life-lilacs-in-a-basket-heroic-1933.jpg,Pyotr Konchalovsky,['Realism'],still-life-lilacs-in-a-basket-heroic-1933,b9e86cf341ad5c42,1771,1382,1,train,True
Impressionism/berthe-morisot_the-hairdresser.jpg,Berthe Morisot,['Impressionism'],the-hairdresser,8ff3360ed8e92186,1382,1651,1,test,True
Baroque/theodoor-van-thulden_holy-man.jpg,Theodoor Van Thulden,['Baroque'],holy-man,e3c899b30e58d31d,1382,2373,1,train,True
Romanticism/karl-bryullov_portrait-of-g-n-and-v-a-olenin.jpg,Karl Bryullov,['Romanticism'],portrait-of-g-n-and-v-a-olenin,b3ed8c520b2dd4e8,1382,1765,1,train,True
Northern_Renaissance/martin-schongauer_the-holy-family-1.jpg,Martin Schongauer,['Northern Renaissance'],the-holy-family-1,e4f4f343d44b260b,1382,2075,1,test,True
Post_Impressionism/gwen-john_girl-holding-a-rose.jpg,Gwen John,['Post Impressionism'],girl-holding-a-rose,f7b2c3159867bc01,1382,1798,1,train,True
Abstract_Expressionism/al-held_untitled-1955.jpg,Al Held,['Abstract Expressionism'],untitled-1955,c4c43d19335b6ea5,1382,1675,1,train,True
Romanticism/konstantin-makovsky_portrait-of-lady-vivien.jpg,Konstantin Makovsky,['Romanticism'],portrait-of-lady-vivien,fa3ae5e495e69090,1382,1384,1,train,True
Romanticism/eugene-delacroix_the-duc-d-orleans-showing-his-mistress-to-the-duc-de-bourgogne(1).jpg,Eugene Delacroix,['Romanticism'],the-duc-d-orleans-showing-his-mistress-to-the-duc-de-bourgogne(1),c8376cc83be704b6,1382,1867,1,test,True
Expressionism/iosif-iser_tatar-interior-1933.jpg,Iosif Iser,['Expressionism'],tatar-interior-1933,93976ca491da4e2d,1714,1382,1,train,True
Expressionism/oswaldo-guayasamin_from-la-edad-de-la-ternura-series.jpg,Oswaldo Guayasamin,['Expressionism'],from-la-edad-de-la-ternura-series,9410b7bd1627ec2d,1382,1404,1,train,True
Realism/xu-beihong_put-down-your-whip.jpg,Xu Beihong,['Realism'],put-down-your-whip,b7c903bfcb20191b,1382,2225,1,train,True
Romanticism/sir-lawrence-alma-tadema_a-harvest-festival-a-dancing-bacchante-at-harvest-time-1880.jpg,Sir Lawrence Alma Tadema,['Romanticism'],a-harvest-festival-a-dancing-bacchante-at-harvest-time-1880,d6cdcce2b688894b,1382,1843,1,train,True
Baroque/rembrandt_a-village-with-a-river-1645.jpg,Rembrandt,['Baroque'],a-village-with-a-river-1645,9ee7301ec7308f38,1972,1382,1,train,True
Rococo/francois-boucher_young-woman-with-flowers-in-her-hair-wrongly-called-portrait-of-madame-boucher.jpg,Francois Boucher,['Rococo'],young-woman-with-flowers-in-her-hair-wrongly-called-portrait-of-madame-boucher,ee6cb192b1e496c4,1382,1740,1,train,True
Cubism/pablo-picasso_pot-glass-and-book-1908.jpg,Pablo Picasso,['Cubism'],pot-glass-and-book-1908,de25b16c0ad2e53c,1382,1687,1,train,True
Expressionism/ligia-macovei_unknown-title-30.jpg,Ligia Macovei,['Expressionism'],unknown-title-30,dc84333fac7190e3,1382,2085,1,train,True
Impressionism/edgar-degas_dancers-on-set-1880.jpg,Edgar Degas,['Impressionism'],dancers-on-set-1880,85313ac0ff8df81c,1382,1894,1,train,True
Impressionism/zinaida-serebriakova_cabbage-village-neskuchnoye-1909.jpg,Zinaida Serebriakova,['Impressionism'],cabbage-village-neskuchnoye-1909,bcd788b3e8505f0c,1847,1382,1,test,True
Early_Renaissance/benozzo-gozzoli_st-anthony-of-padua.jpg,Benozzo Gozzoli,['Early Renaissance'],st-anthony-of-padua,dd70a10e466fe03d,1382,1994,1,train,True
Expressionism/egon-schiele_three-girls-1911.jpg,Egon Schiele,['Expressionism'],three-girls-1911,ebeb668cd8139071,1381,2096,1,train,True
Color_Field_Painting/louis-cane_papier-d-coup-et-coll-1967-1.jpg,Louis Cane,['Color Field Painting'],papier-d-coup-et-coll-1967-1,9f207dc394adf01a,1382,2100,1,train,True
Post_Impressionism/vincent-van-gogh_vegetable-gardens-in-montmartre-1887-1.jpg,Vincent Van Gogh,['Post Impressionism'],vegetable-gardens-in-montmartre-1887-1,b48d5b6dac1630e3,2541,1382,1,train,True
Impressionism/william-h.-johnson_still-life-1927.jpg,William H. Johnson,['Impressionism'],still-life-1927,d9e9801c5fe2e09b,1382,1739,1,test,True
Early_Renaissance/piero-della-francesca_torment-of-the-jew(1).jpg,Piero Della Francesca,['Early Renaissance'],torment-of-the-jew(1),8f862f6d782bc231,1382,2399,1,test,True
Realism/thomas-eakins_study-of-an-old-man-1911.jpg,Thomas Eakins,['Realism'],study-of-an-old-man-1911,8e4e66ab6498b972,1382,1832,1,train,True
Baroque/rembrandt_hansken-1637.jpg,Rembrandt,['Baroque'],hansken-1637,aec2d8b231c7d919,2010,1382,1,test,True
High_Renaissance/andrea-solario_ecce-homo.jpg,Andrea Solario,['High Renaissance'],ecce-homo,ce67319066cd8e74,1382,1780,1,test,True
Expressionism/walter-battiss_jungle-pool.jpg,Walter Battiss,['Expressionism'],jungle-pool,90c13f372c2b6cce,1656,1382,1,train,True
Realism/konstantinos-volanakis_sunset-over-the-bay.jpg,Konstantinos Volanakis,['Realism'],sunset-over-the-bay,d88307f82c77c03f,1382,1812,1,train,True
Realism/ilya-repin_the-model.jpg,Ilya Repin,['Realism'],the-model,d86c70cb8ed6e8a4,1852,1382,1,train,True
Pop_Art/billy-apple_a-for-apple-1963.jpg,Billy Apple,['Pop Art'],a-for-apple-1963,93cc7033cc738ecc,1382,1736,1,train,True
Realism/ilya-repin_to-his-homeland-the-hero-of-the-last-war-1878.jpg,Ilya Repin,['Realism'],to-his-homeland-the-hero-of-the-last-war-1878,a7f2d68e5959090d,1382,2100,1,train,True
Pop_Art/menez_unknown-title.jpg,Menez,['Pop Art'],unknown-title,eec82b932c56992b,1697,1382,1,train,True
Naive_Art_Primitivism/niko-pirosmani_dog.jpg,Niko Pirosmani,['Naive Art Primitivism'],dog,bde8d205cb174656,1382,2344,1,train,True
Impressionism/william-merritt-chase_portrait.jpg,William Merritt Chase,['Impressionism'],portrait,99994e7237a3615a,1382,2087,1,uncertain artist,True
Impressionism/cornelis-vreedenburgh_trees-at-the-waal.jpg,Cornelis Vreedenburgh,['Impressionism'],trees-at-the-waal,fa85057fa04d3ec2,2074,1382,1,train,True
